"","YEAR","SEASON","YEBI_TOTAL","SUMA_TOTAL","REMA_TOTAL","AMBE_TOTAL","RESP_TOTAL","EAHE_TOTAL","NWCE_TOTAL","BAFI_TOTAL","PABI_TOTAL","CENSOR","yebi_biomass","suma_biomass","rema_biomass","ambe_biomass","resp_biomass","eahe_biomass","nwce_biomass","bafi_biomass","pabi_biomass"
"668",1995,"S",7,0,0,0,0,0,0,0,0,"N",0.074262719083168,0,0,0,0,0,0,0,0
"669",1995,"S",9,1,0,0,0,2,0,0,0,"N",0.095480638821216,0.6789352355424,0,0,0,0.051058603438048,0,0,0
"670",1995,"S",110,0,0,0,0,0,0,0,0,"N",1.16698558559264,0,0,0,0,0,0,0,0
"671",1995,"S",107,0,0,0,0,0,0,0,0,"N",1.13515870598557,0,0,0,0,0,0,0,0
"672",1995,"S",4,2,0,1,0,0,0,0,0,"N",0.042435839476096,1.3578704710848,0,2.98406837,0,0,0,0,0
"673",1995,"S",3,0,0,0,0,1,0,0,0,"N",0.031826879607072,0,0,0,0,0.025529301719024,0,0,0
"674",1995,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"675",1995,"S",4,0,2,3,0,5,0,0,0,"N",0.042435839476096,0,0.41767408161216,8.95220511,0,0.12764650859512,0,0,0
"676",1995,"S",3,0,0,1,0,0,0,0,0,"N",0.031826879607072,0,0,2.98406837,0,0,0,0,0
"677",1995,"S",6,0,2,0,12,0,0,0,0,"N",0.063653759214144,0,0.41767408161216,0,0.412173846792576,0,0,0,0
"678",1995,"S",13,1,0,0,1,0,0,0,0,"N",0.137916478297312,0.6789352355424,0,0,0.034347820566048,0,0,0,0
"679",1995,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"680",1995,"S",30,1,0,1,0,1,0,0,0,"N",0.31826879607072,0.6789352355424,0,2.98406837,0,0.025529301719024,0,0,0
"682",1995,"S",120,0,0,0,0,0,0,0,0,"N",1.27307518428288,0,0,0,0,0,0,0,0
"683",1995,"S",277,0,1,0,0,0,0,0,0,"N",2.93868188371965,0,0.20883704080608,0,0,0,0,0,0
"684",1995,"S",68,0,1,2,0,1,0,0,0,"N",0.721409271093632,0,0.20883704080608,5.96813674,0,0.025529301719024,0,0,0
"685",1995,"S",55,0,3,0,0,0,0,0,0,"N",0.58349279279632,0,0.62651112241824,0,0,0,0,0,0
"686",1995,"S",14,0,0,0,1,1,0,0,0,"N",0.148525438166336,0,0,0,0.034347820566048,0.025529301719024,0,0,0
"687",1995,"S",41,0,1,0,2,15,0,0,0,"N",0.434967354629984,0,0.20883704080608,0,0.068695641132096,0.38293952578536,0,0,0
"688",1995,"S",3,0,140,0,0,7,0,0,0,"N",0.031826879607072,0,29.2371857128512,0,0,0.178705112033168,0,0,0
"689",1995,"S",16,0,32,0,3,13,0,0,0,"N",0.169743357904384,0,6.68278530579456,0,0.103043461698144,0.331880922347312,0,0,0
"690",1995,"S",14,0,6,0,0,53,0,0,0,"N",0.148525438166336,0,1.25302224483648,0,0,1.35305299110827,0,0,0
"691",1995,"S",1,0,0,0,0,5,0,0,0,"N",0.010608959869024,0,0,0,0,0.12764650859512,0,0,0
"692",1995,"S",7,0,0,0,1,12,0,0,0,"N",0.074262719083168,0,0,0,0.034347820566048,0.306351620628288,0,0,0
"693",1995,"S",87,0,13,0,6,14,0,0,0,"N",0.922979508605088,0,2.71488153047904,0,0.206086923396288,0.357410224066336,0,0,0
"694",1995,"S",41,0,1,0,0,43,0,0,0,"N",0.434967354629984,0,0.20883704080608,0,0,1.09775997391803,0,0,0
"695",1995,"S",72,0,3,0,6,17,0,0,0,"N",0.763845110569728,0,0.62651112241824,0,0.206086923396288,0.433998129223408,0,0,0
"696",1995,"S",81,0,1,0,0,30,0,0,0,"N",0.859325749390944,0,0.20883704080608,0,0,0.76587905157072,0,0,0
"697",1995,"S",47,0,3,0,0,26,0,0,0,"N",0.498621113844128,0,0.62651112241824,0,0,0.663761844694624,0,0,0
"698",1995,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"699",1995,"S",0,0,8,0,0,0,0,0,0,"N",0,0,1.67069632644864,0,0,0,0,0,0
"700",1994,"S",1,0,3,0,0,3,0,0,0,"N",0.010608959869024,0,0.62651112241824,0,0,0.076587905157072,0,0,0
"701",1996,"F",0,0,0,0,0,2,0,0,0,"N",0,0,0,0,0,0.051058603438048,0,0,0
"702",1995,"F",36,0,0,0,0,1,0,0,0,"N",0.381922555284864,0,0,0,0,0.025529301719024,0,0,0
"703",1995,"F",2,0,0,0,0,0,0,0,0,"N",0.021217919738048,0,0,0,0,0,0,0,0
"704",1995,"F",57,0,0,0,0,35,0,0,0,"N",0.604710712534368,0,0,0,0,0.89352556016584,0,0,0
"705",1995,"F",6,1,0,0,0,1,0,0,0,"N",0.063653759214144,0.6789352355424,0,0,0,0.025529301719024,0,0,0
"706",1995,"F",16,2,0,0,0,1,0,0,0,"N",0.169743357904384,1.3578704710848,0,0,0,0.025529301719024,0,0,0
"707",1995,"F",45,1,0,0,0,1,0,0,0,"N",0.47740319410608,0.6789352355424,0,0,0,0.025529301719024,0,0,0
"708",1995,"F",0,20,0,0,0,2,0,0,0,"N",0,13.578704710848,0,0,0,0.051058603438048,0,0,0
"709",1995,"F",134,2,0,0,0,1,0,0,0,"N",1.42160062244922,1.3578704710848,0,0,0,0.025529301719024,0,0,0
"710",1995,"F",247,9,0,0,0,0,0,0,0,"N",2.62041308764893,6.1104171198816,0,0,0,0,0,0,0
"711",1995,"F",4,4,0,0,0,3,0,0,0,"N",0.042435839476096,2.7157409421696,0,0,0,0.076587905157072,0,0,0
"712",1995,"F",2,5,0,0,0,0,0,0,0,"N",0.021217919738048,3.394676177712,0,0,0,0,0,0,0
"713",1995,"F",2,2,0,0,0,1,0,0,0,"N",0.021217919738048,1.3578704710848,0,0,0,0.025529301719024,0,0,0
"714",1995,"F",13,7,0,0,0,0,0,0,0,"N",0.137916478297312,4.7525466487968,0,0,0,0,0,0,0
"715",1995,"F",4,3,0,0,0,0,0,0,0,"N",0.042435839476096,2.0368057066272,0,0,0,0,0,0,0
"716",1995,"F",0,10,0,0,0,0,0,0,0,"N",0,6.789352355424,0,0,0,0,0,0,0
"717",1995,"F",0,8,0,0,0,0,0,0,0,"N",0,5.4314818843392,0,0,0,0,0,0,0
"718",1995,"F",1,8,0,0,0,15,0,0,0,"N",0.010608959869024,5.4314818843392,0,0,0,0.38293952578536,0,0,0
"719",1995,"F",2,6,0,0,0,0,0,0,0,"N",0.021217919738048,4.0736114132544,0,0,0,0,0,0,0
"720",1995,"F",14,0,0,0,0,0,0,0,0,"N",0.148525438166336,0,0,0,0,0,0,0,0
"721",1995,"F",21,10,0,0,0,2,0,0,0,"N",0.222788157249504,6.789352355424,0,0,0,0.051058603438048,0,0,0
"722",1995,"F",0,4,0,0,0,2,0,0,0,"N",0,2.7157409421696,0,0,0,0.051058603438048,0,0,0
"723",1995,"F",0,2,0,0,0,7,0,0,0,"N",0,1.3578704710848,0,0,0,0.178705112033168,0,0,0
"724",1995,"F",3,6,0,0,0,0,0,0,0,"N",0.031826879607072,4.0736114132544,0,0,0,0,0,0,0
"725",1995,"F",0,9,0,0,0,0,0,0,0,"N",0,6.1104171198816,0,0,0,0,0,0,0
"726",1995,"F",5,7,0,0,0,0,0,0,0,"N",0.05304479934512,4.7525466487968,0,0,0,0,0,0,0
"727",1995,"F",3,20,0,0,0,0,0,0,0,"N",0.031826879607072,13.578704710848,0,0,0,0,0,0,0
"728",1995,"F",2,4,1,0,0,0,0,0,0,"N",0.021217919738048,2.7157409421696,0.20883704080608,0,0,0,0,0,0
"729",1995,"F",24,1,0,0,0,0,0,0,0,"N",0.254615036856576,0.6789352355424,0,0,0,0,0,0,0
"730",1995,"F",19,2,0,0,0,0,0,0,0,"N",0.201570237511456,1.3578704710848,0,0,0,0,0,0,0
"731",1995,"F",24,3,0,0,0,10,0,0,0,"N",0.254615036856576,2.0368057066272,0,0,0,0.25529301719024,0,0,0
"732",1995,"F",74,0,0,0,0,0,0,0,0,"N",0.785063030307776,0,0,0,0,0,0,0,0
"733",1995,"F",9,10,0,0,0,1,0,0,0,"N",0.095480638821216,6.789352355424,0,0,0,0.025529301719024,0,0,0
"734",1995,"F",7,3,0,0,0,0,0,0,0,"N",0.074262719083168,2.0368057066272,0,0,0,0,0,0,0
"735",1995,"F",22,1,0,0,0,0,0,0,0,"N",0.233397117118528,0.6789352355424,0,0,0,0,0,0,0
"736",1995,"F",4,12,0,0,0,2,0,0,0,"N",0.042435839476096,8.1472228265088,0,0,0,0.051058603438048,0,0,0
"737",1995,"F",25,1,0,0,0,5,0,0,0,"N",0.2652239967256,0.6789352355424,0,0,0,0.12764650859512,0,0,0
"738",1995,"F",2,0,1,0,0,1,0,0,0,"N",0.021217919738048,0,0.20883704080608,0,0,0.025529301719024,0,0,0
"739",1995,"F",19,0,0,0,0,1,0,0,0,"N",0.201570237511456,0,0,0,0,0.025529301719024,0,0,0
"740",1995,"F",6,0,0,0,0,13,0,0,0,"N",0.063653759214144,0,0,0,0,0.331880922347312,0,0,0
"741",1995,"F",19,0,0,0,0,4,0,0,0,"N",0.201570237511456,0,0,0,0,0.102117206876096,0,0,0
"742",1995,"F",2,0,0,0,0,1,0,0,0,"N",0.021217919738048,0,0,0,0,0.025529301719024,0,0,0
"743",1995,"F",49,0,2,0,0,7,0,0,0,"N",0.519839033582176,0,0.41767408161216,0,0,0.178705112033168,0,0,0
"744",1995,"F",7,0,0,0,0,4,0,0,0,"N",0.074262719083168,0,0,0,0,0.102117206876096,0,0,0
"745",1995,"F",113,0,0,0,0,0,0,0,0,"N",1.19881246519971,0,0,0,0,0,0,0,0
"746",1995,"F",0,6,0,0,0,6,0,0,0,"N",0,4.0736114132544,0,0,0,0.153175810314144,0,0,0
"747",1995,"F",18,0,0,0,0,10,0,0,0,"N",0.190961277642432,0,0,0,0,0.25529301719024,0,0,0
"748",1995,"F",18,0,0,0,0,0,0,0,0,"N",0.190961277642432,0,0,0,0,0,0,0,0
"749",1995,"F",12,0,0,0,0,0,0,0,0,"N",0.127307518428288,0,0,0,0,0,0,0,0
"750",1995,"F",4,0,0,0,0,0,0,0,0,"N",0.042435839476096,0,0,0,0,0,0,0,0
"751",1996,"S",21,0,4,0,20,3,0,0,0,"N",0.222788157249504,0,0.83534816322432,0,0.68695641132096,0.076587905157072,0,0,0
"752",1996,"S",54,0,2,0,0,2,0,0,0,"N",0.572883832927296,0,0.41767408161216,0,0,0.051058603438048,0,0,0
"753",1996,"S",44,0,7,0,8,3,0,0,0,"N",0.466794234237056,0,1.46185928564256,0,0.274782564528384,0.076587905157072,0,0,0
"754",1996,"S",44,0,1,0,12,6,0,0,0,"N",0.466794234237056,0,0.20883704080608,0,0.412173846792576,0.153175810314144,0,0,0
"755",1996,"S",25,0,35,0,0,1,0,0,0,"N",0.2652239967256,0,7.3092964282128,0,0,0.025529301719024,0,0,0
"756",1996,"S",83,0,1,0,0,0,0,0,0,"N",0.880543669128992,0,0.20883704080608,0,0,0,0,0,0
"757",1996,"S",140,0,3,0,15,4,0,0,0,"N",1.48525438166336,0,0.62651112241824,0,0.51521730849072,0.102117206876096,0,0,0
"758",1996,"S",137,0,61,0,19,4,0,0,0,"N",1.45342750205629,0,12.7390594891709,0,0.652608590754912,0.102117206876096,0,0,0
"759",1996,"S",117,0,1,0,0,0,0,0,0,"N",1.24124830467581,0,0.20883704080608,0,0,0,0,0,0
"760",1996,"S",197,0,11,0,0,0,0,0,0,"N",2.08996509419773,0,2.29720744886688,0,0,0,0,0,0
"761",1996,"S",6,0,0,0,0,0,0,0,0,"N",0.063653759214144,0,0,0,0,0,0,0,0
"762",1996,"S",0,0,1,0,0,0,0,0,0,"N",0,0,0.20883704080608,0,0,0,0,0,0
"763",1996,"S",2,0,1,0,0,0,0,0,0,"N",0.021217919738048,0,0.20883704080608,0,0,0,0,0,0
"764",1996,"S",23,0,1,0,0,1,0,0,0,"N",0.244006076987552,0,0.20883704080608,0,0,0.025529301719024,0,0,0
"765",1996,"S",5,0,1,0,0,0,0,0,0,"N",0.05304479934512,0,0.20883704080608,0,0,0,0,0,0
"766",1996,"S",1,0,0,0,0,0,0,0,0,"N",0.010608959869024,0,0,0,0,0,0,0,0
"767",1996,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"768",1996,"S",1,0,2,0,3,0,0,0,0,"N",0.010608959869024,0,0.41767408161216,0,0.103043461698144,0,0,0,0
"769",1996,"S",5,0,0,0,0,0,0,0,0,"N",0.05304479934512,0,0,0,0,0,0,0,0
"770",1996,"S",11,0,0,0,0,0,0,0,0,"N",0.116698558559264,0,0,0,0,0,0,0,0
"771",1996,"S",3,0,1,0,0,0,0,0,0,"N",0.031826879607072,0,0.20883704080608,0,0,0,0,0,0
"772",1996,"S",3,0,1,0,0,1,0,0,0,"N",0.031826879607072,0,0.20883704080608,0,0,0.025529301719024,0,0,0
"773",1996,"S",0,0,2,0,0,0,0,0,0,"N",0,0,0.41767408161216,0,0,0,0,0,0
"774",1996,"S",4,0,2,0,0,0,0,0,0,"N",0.042435839476096,0,0.41767408161216,0,0,0,0,0,0
"775",1996,"S",4,0,0,0,0,0,0,0,0,"N",0.042435839476096,0,0,0,0,0,0,0,0
"776",1996,"S",6,0,2,0,0,0,0,0,0,"N",0.063653759214144,0,0.41767408161216,0,0,0,0,0,0
"777",1996,"S",0,0,2,0,0,0,0,0,0,"N",0,0,0.41767408161216,0,0,0,0,0,0
"778",1996,"S",4,0,2,0,0,0,0,0,0,"N",0.042435839476096,0,0.41767408161216,0,0,0,0,0,0
"779",1996,"S",27,0,0,0,0,0,0,0,0,"N",0.286441916463648,0,0,0,0,0,0,0,0
"780",1996,"S",16,0,0,0,0,0,0,0,0,"N",0.169743357904384,0,0,0,0,0,0,0,0
"781",1996,"S",21,0,0,0,26,0,0,0,0,"N",0.222788157249504,0,0,0,0.893043334717248,0,0,0,0
"782",1996,"S",91,0,0,0,0,1,0,0,0,"N",0.965415348081184,0,0,0,0,0.025529301719024,0,0,0
"783",1996,"S",67,0,5,0,0,0,0,0,0,"N",0.710800311224608,0,1.0441852040304,0,0,0,0,0,0
"784",1996,"S",32,0,3,0,0,0,0,0,0,"N",0.339486715808768,0,0.62651112241824,0,0,0,0,0,0
"785",1996,"S",15,0,8,0,0,0,0,0,0,"N",0.15913439803536,0,1.67069632644864,0,0,0,0,0,0
"786",1996,"S",6,0,9,0,5,7,0,0,0,"N",0.063653759214144,0,1.87953336725472,0,0.17173910283024,0.178705112033168,0,0,0
"787",1996,"S",31,0,8,1,20,0,0,0,0,"N",0.328877755939744,0,1.67069632644864,2.98406837,0.68695641132096,0,0,0,0
"788",1996,"S",10,0,14,0,0,0,0,0,0,"N",0.10608959869024,0,2.92371857128512,0,0,0,0,0,0
"789",1996,"S",15,0,25,0,2,0,0,0,0,"N",0.15913439803536,0,5.220926020152,0,0.068695641132096,0,0,0,0
"790",1996,"S",3,0,28,0,29,0,0,0,0,"N",0.031826879607072,0,5.84743714257024,0,0.996086796415392,0,0,0,0
"791",1996,"S",15,0,3,0,0,31,0,0,0,"N",0.15913439803536,0,0.62651112241824,0,0,0.791408353289744,0,0,0
"792",1996,"S",27,0,1,0,16,9,0,0,0,"N",0.286441916463648,0,0.20883704080608,0,0.549565129056768,0.229763715471216,0,0,0
"793",1996,"S",29,0,31,0,24,0,0,0,0,"N",0.307659836201696,0,6.47394826498848,0,0.824347693585152,0,0,0,0
"794",1996,"S",42,0,3,0,8,8,0,0,0,"N",0.445576314499008,0,0.62651112241824,0,0.274782564528384,0.204234413752192,0,0,0
"795",1996,"S",40,0,16,0,16,3,0,0,0,"N",0.42435839476096,0,3.34139265289728,0,0.549565129056768,0.076587905157072,0,0,0
"798",1996,"S",42,0,5,0,0,4,0,0,0,"N",0.445576314499008,0,1.0441852040304,0,0,0.102117206876096,0,0,0
"799",1996,"S",3,0,31,0,14,0,0,0,0,"N",0.031826879607072,0,6.47394826498848,0,0.480869487924672,0,0,0,0
"800",1996,"S",106,0,2,0,0,6,0,0,0,"N",1.12454974611654,0,0.41767408161216,0,0,0.153175810314144,0,0,0
"801",1996,"F",32,0,0,0,47,7,0,0,0,"N",0.339486715808768,0,0,0,1.61434756660426,0.178705112033168,0,0,0
"802",1996,"F",8,1,0,0,1,0,0,0,0,"N",0.084871678952192,0.6789352355424,0,0,0.034347820566048,0,0,0,0
"803",1996,"F",25,0,0,0,3,7,0,0,0,"N",0.2652239967256,0,0,0,0.103043461698144,0.178705112033168,0,0,0
"804",1996,"F",18,0,0,0,30,1,0,0,0,"N",0.190961277642432,0,0,0,1.03043461698144,0.025529301719024,0,0,0
"805",1996,"F",9,2,0,0,0,0,0,0,0,"N",0.095480638821216,1.3578704710848,0,0,0,0,0,0,0
"806",1996,"F",24,4,0,2,1,0,0,0,0,"N",0.254615036856576,2.7157409421696,0,5.96813674,0.034347820566048,0,0,0,0
"807",1996,"F",8,5,0,0,0,0,0,0,0,"N",0.084871678952192,3.394676177712,0,0,0,0,0,0,0
"808",1996,"F",5,2,0,1,3,3,0,0,0,"N",0.05304479934512,1.3578704710848,0,2.98406837,0.103043461698144,0.076587905157072,0,0,0
"809",1996,"F",33,9,0,0,0,1,0,0,0,"N",0.350095675677792,6.1104171198816,0,0,0,0.025529301719024,0,0,0
"810",1996,"F",43,29,0,9,0,4,0,0,0,"N",0.456185274368032,19.6891218307296,0,26.85661533,0,0.102117206876096,0,0,0
"811",1996,"F",11,6,0,0,0,0,0,0,0,"N",0.116698558559264,4.0736114132544,0,0,0,0,0,0,0
"812",1996,"F",1,9,0,7,0,0,0,0,0,"N",0.010608959869024,6.1104171198816,0,20.88847859,0,0,0,0,0
"813",1996,"F",5,10,0,1,0,0,0,0,0,"N",0.05304479934512,6.789352355424,0,2.98406837,0,0,0,0,0
"814",1996,"F",11,16,0,3,0,0,0,0,0,"N",0.116698558559264,10.8629637686784,0,8.95220511,0,0,0,0,0
"815",1996,"F",6,9,0,10,0,0,0,0,0,"N",0.063653759214144,6.1104171198816,0,29.8406837,0,0,0,0,0
"816",1996,"F",18,19,0,4,0,0,0,0,0,"N",0.190961277642432,12.8997694753056,0,11.93627348,0,0,0,0,0
"817",1996,"F",23,18,0,0,1,0,0,0,0,"N",0.244006076987552,12.2208342397632,0,0,0.034347820566048,0,0,0,0
"818",1996,"F",1,18,0,1,0,0,0,0,0,"N",0.010608959869024,12.2208342397632,0,2.98406837,0,0,0,0,0
"819",1996,"F",9,5,0,1,3,0,0,0,0,"N",0.095480638821216,3.394676177712,0,2.98406837,0.103043461698144,0,0,0,0
"820",1996,"F",21,7,0,2,0,0,0,0,0,"N",0.222788157249504,4.7525466487968,0,5.96813674,0,0,0,0,0
"822",1996,"F",4,17,0,5,6,0,0,0,0,"N",0.042435839476096,11.5418990042208,0,14.92034185,0.206086923396288,0,0,0,0
"823",1996,"F",1,15,0,0,0,0,0,0,0,"N",0.010608959869024,10.184028533136,0,0,0,0,0,0,0
"825",1996,"F",4,22,0,2,3,0,0,0,0,"N",0.042435839476096,14.9365751819328,0,5.96813674,0.103043461698144,0,0,0,0
"826",1996,"F",6,17,0,6,1,0,0,0,0,"N",0.063653759214144,11.5418990042208,0,17.90441022,0.034347820566048,0,0,0,0
"827",1996,"F",7,3,0,0,3,0,0,0,0,"N",0.074262719083168,2.0368057066272,0,0,0.103043461698144,0,0,0,0
"828",1996,"F",4,3,0,1,1,0,0,0,0,"N",0.042435839476096,2.0368057066272,0,2.98406837,0.034347820566048,0,0,0,0
"829",1996,"F",1,12,0,3,0,0,0,0,0,"N",0.010608959869024,8.1472228265088,0,8.95220511,0,0,0,0,0
"830",1996,"F",8,0,0,5,2,0,0,0,0,"N",0.084871678952192,0,0,14.92034185,0.068695641132096,0,0,0,0
"831",1996,"F",5,0,0,0,0,0,0,0,0,"N",0.05304479934512,0,0,0,0,0,0,0,0
"832",1996,"F",69,8,0,0,1,0,0,0,0,"N",0.732018230962656,5.4314818843392,0,0,0.034347820566048,0,0,0,0
"833",1996,"F",8,27,0,1,0,0,0,0,0,"N",0.084871678952192,18.3312513596448,0,2.98406837,0,0,0,0,0
"834",1996,"F",20,23,0,5,2,0,0,0,0,"N",0.21217919738048,15.6155104174752,0,14.92034185,0.068695641132096,0,0,0,0
"835",1996,"F",25,26,0,0,1,0,0,0,0,"N",0.2652239967256,17.6523161241024,0,0,0.034347820566048,0,0,0,0
"836",1996,"F",27,16,0,0,6,1,0,0,0,"N",0.286441916463648,10.8629637686784,0,0,0.206086923396288,0.025529301719024,0,0,0
"837",1996,"F",46,29,0,9,0,4,0,0,0,"N",0.488012153975104,19.6891218307296,0,26.85661533,0,0.102117206876096,0,0,0
"838",1996,"F",26,0,0,0,4,0,0,0,0,"N",0.275832956594624,0,0,0,0.137391282264192,0,0,0,0
"839",1996,"F",3,2,0,0,5,1,0,0,0,"N",0.031826879607072,1.3578704710848,0,0,0.17173910283024,0.025529301719024,0,0,0
"840",1996,"F",46,1,0,0,12,0,0,0,0,"N",0.488012153975104,0.6789352355424,0,0,0.412173846792576,0,0,0,0
"844",1996,"F",30,1,0,0,2,28,0,0,0,"N",0.31826879607072,0.6789352355424,0,0,0.068695641132096,0.714820448132672,0,0,0
"845",1996,"F",46,0,0,0,3,0,0,0,0,"N",0.488012153975104,0,0,0,0.103043461698144,0,0,0,0
"846",1996,"F",38,0,0,0,0,0,0,0,0,"N",0.403140475022912,0,0,0,0,0,0,0,0
"848",1996,"F",40,0,0,0,0,0,0,0,0,"N",0.42435839476096,0,0,0,0,0,0,0,0
"849",1996,"F",97,0,0,0,0,0,4,0,0,"N",1.02906910729533,0,0,0,0,0,0.05519332857152,0,0
"850",1996,"F",118,0,0,0,1,0,0,0,0,"N",1.25185726454483,0,0,0,0.034347820566048,0,0,0,0
"851",1997,"S",5,0,4,0,45,40,0,0,0,"N",0.05304479934512,0,0.83534816322432,0,1.54565192547216,1.02117206876096,0,0,0
"853",1997,"S",11,2,3,0,0,0,0,0,0,"N",0.116698558559264,1.3578704710848,0.62651112241824,0,0,0,0,0,0
"854",1997,"S",16,0,1,0,0,17,0,0,0,"N",0.169743357904384,0,0.20883704080608,0,0,0.433998129223408,0,0,0
"855",1997,"S",20,0,10,0,0,0,0,0,0,"N",0.21217919738048,0,2.0883704080608,0,0,0,0,0,0
"856",1997,"S",27,0,2,0,0,0,0,0,0,"N",0.286441916463648,0,0.41767408161216,0,0,0,0,0,0
"857",1997,"S",32,0,3,0,0,0,0,0,0,"N",0.339486715808768,0,0.62651112241824,0,0,0,0,0,0
"858",1997,"S",25,0,4,0,0,54,0,0,0,"N",0.2652239967256,0,0.83534816322432,0,0,1.3785822928273,0,0,0
"859",1997,"S",21,0,2,0,0,0,0,0,0,"N",0.222788157249504,0,0.41767408161216,0,0,0,0,0,0
"860",1997,"S",9,0,0,0,0,0,0,0,0,"N",0.095480638821216,0,0,0,0,0,0,0,0
"861",1997,"S",15,0,1,0,0,0,0,0,0,"N",0.15913439803536,0,0.20883704080608,0,0,0,0,0,0
"862",1997,"S",6,1,2,0,0,0,0,0,0,"N",0.063653759214144,0.6789352355424,0.41767408161216,0,0,0,0,0,0
"863",1997,"S",5,0,2,0,0,0,0,0,0,"N",0.05304479934512,0,0.41767408161216,0,0,0,0,0,0
"864",1997,"S",14,0,0,0,0,0,0,0,0,"N",0.148525438166336,0,0,0,0,0,0,0,0
"865",1997,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"866",1997,"S",1,0,0,0,0,0,0,0,0,"N",0.010608959869024,0,0,0,0,0,0,0,0
"867",1997,"S",1,0,1,0,0,0,0,0,0,"N",0.010608959869024,0,0.20883704080608,0,0,0,0,0,0
"868",1997,"S",7,0,1,0,0,5,0,0,0,"N",0.074262719083168,0,0.20883704080608,0,0,0.12764650859512,0,0,0
"869",1997,"S",15,0,1,0,0,0,0,0,0,"N",0.15913439803536,0,0.20883704080608,0,0,0,0,0,0
"872",1997,"S",2,0,0,0,0,0,0,0,0,"N",0.021217919738048,0,0,0,0,0,0,0,0
"873",1997,"S",4,0,1,0,0,0,0,0,0,"N",0.042435839476096,0,0.20883704080608,0,0,0,0,0,0
"874",1997,"S",0,0,1,0,0,0,0,0,0,"N",0,0,0.20883704080608,0,0,0,0,0,0
"877",1997,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"879",1997,"S",16,0,1,0,0,0,0,0,0,"N",0.169743357904384,0,0.20883704080608,0,0,0,0,0,0
"880",1997,"S",8,0,0,0,0,0,0,0,0,"N",0.084871678952192,0,0,0,0,0,0,0,0
"881",1997,"S",22,0,0,0,0,0,0,0,0,"N",0.233397117118528,0,0,0,0,0,0,0,0
"885",1997,"S",14,0,4,0,0,0,0,0,0,"N",0.148525438166336,0,0.83534816322432,0,0,0,0,0,0
"886",1997,"S",4,0,4,0,0,0,0,0,0,"N",0.042435839476096,0,0.83534816322432,0,0,0,0,0,0
"887",1997,"S",20,0,2,0,0,12,0,0,0,"N",0.21217919738048,0,0.41767408161216,0,0,0.306351620628288,0,0,0
"888",1997,"S",7,0,6,0,0,7,0,0,0,"N",0.074262719083168,0,1.25302224483648,0,0,0.178705112033168,0,0,0
"889",1997,"S",24,0,3,0,0,0,0,0,0,"N",0.254615036856576,0,0.62651112241824,0,0,0,0,0,0
"890",1997,"S",12,0,3,0,0,5,0,0,0,"N",0.127307518428288,0,0.62651112241824,0,0,0.12764650859512,0,0,0
"892",1997,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"893",1997,"S",59,0,9,0,0,12,0,0,0,"N",0.625928632272416,0,1.87953336725472,0,0,0.306351620628288,0,0,0
"894",1997,"S",0,0,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0
"895",1997,"S",0,0,1,0,0,30,0,0,0,"N",0,0,0.20883704080608,0,0,0.76587905157072,0,0,0
"896",1997,"S",0,0,0,0,0,65,0,0,0,"N",0,0,0,0,0,1.65940461173656,0,0,0
"897",1997,"S",23,0,1,0,0,282,0,0,0,"N",0.244006076987552,0,0.20883704080608,0,0,7.19926308476477,0,0,0
"898",1997,"S",7,0,2,0,0,14,1,0,0,"N",0.074262719083168,0,0.41767408161216,0,0,0.357410224066336,0.01379833214288,0,0
"899",1997,"S",9,2,0,0,0,12,0,0,0,"N",0.095480638821216,1.3578704710848,0,0,0,0.306351620628288,0,0,0
"900",1997,"S",0,0,2,0,0,0,0,0,0,"N",0,0,0.41767408161216,0,0,0,0,0,0
"901",1997,"F",4,0,0,0,0,0,0,0,0,"N",0.042435839476096,0,0,0,0,0,0,0,0
"902",1997,"F",3,0,0,0,0,0,0,0,0,"N",0.031826879607072,0,0,0,0,0,0,0,0
"903",1997,"F",1,0,0,0,0,5,0,0,0,"N",0.010608959869024,0,0,0,0,0.12764650859512,0,0,0
"904",1997,"F",5,0,0,0,0,7,0,0,0,"N",0.05304479934512,0,0,0,0,0.178705112033168,0,0,0
"905",1997,"F",1,0,1,0,0,0,0,0,0,"N",0.010608959869024,0,0.20883704080608,0,0,0,0,0,0
"906",1997,"F",3,0,2,0,0,0,0,0,0,"N",0.031826879607072,0,0.41767408161216,0,0,0,0,0,0
"907",1997,"F",1,0,0,0,0,0,0,0,0,"N",0.010608959869024,0,0,0,0,0,0,0,0
"908",1997,"F",6,0,1,0,0,5,0,0,0,"N",0.063653759214144,0,0.20883704080608,0,0,0.12764650859512,0,0,0
"909",1997,"F",2,0,0,0,0,0,0,0,0,"N",0.021217919738048,0,0,0,0,0,0,0,0
